system_code,name,manged_by,category,grades,open_date,address,city,state,zip,principal_name,district_code,pr_overall,progress_grade,performance_grade,env_grade,readiness_grade,2012_grade,2011_grade,2010_grade,,,,,,,,
29Q494,"Law, Government and Community Service High School",DOE,High school,"09,10,11,12",Jun 5 1996,207- 01 116TH AVENUE,QUEENS,NY,11411,Donna Delfyett White,29,C,B,C,C,C,D,,,,,,,,,,
29Q496,"Business, Computer Applications & Entrepreneurship High School",DOE,High school,"09,10,11,12",Jun 5 1996,207- 01 116TH AVENUE,QUEENS,NY,11411,Lynne Callender,29,A,B,A,B,A,A,,,,,,,,,,
29Q498,Humanities & Arts Magnet High School,DOE,High school,"09,10,11,12,SE",Jun 5 1996,207- 01 116TH AVENUE,QUEENS,NY,11411,ROSEMARIE OMARD,29,.,.,.,.,.,,,,,,,,,,,
30Q002,P.S. 002 Alfred Zimberg,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1936,75-10 21 AVENUE,QUEENS,NY,11370,JOSEPH TADDEO,30,A,B,B,C,B,A,A,A,,,,,,,,
30Q010,I.S. 010 Horace Greeley,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1939,45-11 31ST AVE,QUEENS,NY,11103,CLEMENTE LOPES,30,.,.,.,.,.,,,D,,,,,,,,
30Q011,P.S. 011 Kathryn Phelan,DOE,Elementary,"0K,01,02,03,04,05,06,SE",Jul 1 1952,54-25 SKILLMAN AVENUE,QUEENS,NY,11377,,30,B,B,C,A,B,B,A,C,,,,,,,,
30Q017,P.S. 017 Henry David Thoreau,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1967,28-37 29 STREET,QUEENS,NY,11102,Rebecca Heyward,30,A,B,A,B,B,A,A,A,,,,,,,,
30Q069,P.S. 069 Jackson Heights,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1924,77-02 37 AVENUE,QUEENS,NY,11372,MARTHA VAZQUEZ,30,B,B,A,C,.,B,C,B,,,,,,,,
30Q070,P.S. 070 Queens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1924,30-45 42 STREET,QUEENS,NY,11103,Donna Geller,30,A,A,A,C,A,B,B,B,,,,,,,,
30Q076,P.S. 076 William Hallet,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1966,36-36 10 STREET,QUEENS,NY,11106,MARY SCHAFENBERG,30,.,.,.,.,.,,,,,,,,,,,
30Q078,P.S./I.S. 78Q,DOE,K-8,"PK,0K,01,02,03,04,05,06,SE",Aug 29 1997,48-09 CENTER BOULEVARD,QUEENS,NY,11109,LOUIS PAVONE,30,A,A,A,A,A,A,A,A,,,,,,,,
30Q084,P.S. 084 Steinway,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1904,22-45 41 STREET,QUEENS,NY,11105,JOHN BUFFA,30,C,C,B,B,C,B,B,B,,,,,,,,
30Q085,P.S. 085 Judge Charles Vallone,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1908,23-70 31 STREET,QUEENS,NY,11105,Ann Gordon-Chang,30,C,D,B,F,.,C,C,C,,,,,,,,
30Q092,P.S. 092 Harry T. Stewart Sr.,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1913,99-01 34 AVENUE,QUEENS,NY,11368,PASQUALE BARATTA,30,B,B,B,D,A,B,C,,,,,,,,,
30Q111,P.S. 111 Jacob Blackwell,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1950,37-15 13 STREET,QUEENS,NY,11101,RANDY SEABROOK,30,C,C,C,B,.,C,B,C,,,,,,,,
30Q112,P.S. 112 Dutch Kills,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1952,25-05 37 AVENUE,QUEENS,NY,11101,Rafael Campos-Gatjens,30,C,C,C,A,.,C,C,C,,,,,,,,
30Q122,P.S. 122 Mamie Fay,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1925,21-21 DITMARS BOULEVARD,QUEENS,NY,11105,PAMELA SABEL,30,B,B,B,C,.,B,A,B,,,,,,,,
30Q126,Albert Shanker School for Visual and Performing Arts,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1925,31-51 21 STREET,QUEENS,NY,11106,ALEXANDER ANGUEIRA,30,B,B,B,D,.,C,D,D,,,,,,,,
30Q127,P.S. 127 Aerospace Science Magne,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1927,98-01 25 AVENUE,QUEENS,NY,11369,EVITA SANABRIA,30,C,C,C,B,.,C,B,D,,,,,,,,
30Q141,I.S. 141 The Steinway,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1930,37-11 21 AVENUE,QUEENS,NY,11105,MIRANDA PAVLOU,30,C,B,C,C,.,D,B,C,,,,,,,,
30Q145,I.S. 145 Joseph Pulitzer,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1954,33-34 80 STREET,QUEENS,NY,11372,DOLORES BECKHAM,30,B,A,C,C,.,B,C,B,,,,,,,,
30Q148,P.S. 148 Queens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1929,89-02 32 AVENUE,QUEENS,NY,11369,Nancy Birson,30,B,B,B,B,.,C,B,A,,,,,,,,
30Q149,P.S. 149 Christa Mcauliffe,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1936,93-11 34 AVENUE,QUEENS,NY,11372,ESTHER SALORIO,30,C,B,C,D,.,C,C,C,,,,,,,,
30Q150,P.S. 150 Queens,DOE,Elementary,"PK,0K,01,02,03,04,05,06,SE",Jul 1 1932,40-01 43 AVENUE,QUEENS,NY,11104,CARMEN PARACHE,30,B,B,B,A,.,A,B,B,,,,,,,,
30Q151,P.S. 151 Mary D. Carter,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1931,50-05 31 AVENUE,QUEENS,NY,11377,Samantha Maisonet,30,C,C,B,C,.,B,C,C,,,,,,,,
30Q152,P.S. 152 Gwendoline N. Alleyne School,DOE,Elementary,"PK,0K,01,02,03,04,05,06,SE",Jul 1 1938,33-52 62 STREET,QUEENS,NY,11377,VINCENT VITOLO,30,D,C,D,B,.,B,C,C,,,,,,,,
30Q166,P.S. 166 Henry Gradstein,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1937,33-09 35 AVENUE,QUEENS,NY,11106,Jessica Geller,30,C,C,C,D,.,C,C,C,,,,,,,,
30Q171,P.S. 171 Peter G. Van Alst,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1952,14-14 29 AVENUE,QUEENS,NY,11102,ANNE BUSSEL,30,B,B,B,A,.,B,A,B,,,,,,,,
30Q204,I.S. 204 Oliver W. Holmes,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1957,36-41 28 STREET,QUEENS,NY,11106,YVONNE LEIMSIDER,30,B,A,C,B,.,D,C,C,,,,,,,,
30Q212,P.S. 212,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 2000,34-25 82 STREET,QUEENS,NY,11372,CARIN ILENE ELLIS,30,C,C,C,C,.,B,C,B,,,,,,,,
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,DOE,Early Childhood,"PK,0K,01,02,SE",Jul 1 2002,86-15 37 AVENUE,QUEENS,NY,11372,YVONNE MARRERO,30,C,C,B,C,.,C,B,C,,,,,,,,
30Q227,I.S. 227 Louis Armstrong,DOE,Junior High-Intermediate-Middle,"05,06,07,08,SE",Jul 1 1979,32-02 JUNCTION BOULEVARD,QUEENS,NY,11369,WILLIAM FAHEY,30,C,C,C,C,.,C,B,B,,,,,,,,
30Q228,P.S. 228 Early Childhood Magnet School of the Arts,DOE,Early Childhood,"PK,0K,01,02,SE",Jul 1 2001,32-63 93 STREET,QUEENS,NY,11369,OLGA GUZMAN,30,C,B,D,B,.,D,C,C,,,,,,,,
30Q230,I.S. 230,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2000,73-10 34 AVENUE,JACKSON HEIGHTS,NY,11372,SHARON TERRY,30,C,C,C,B,.,C,C,D,,,,,,,,
30Q234,P.S. 234,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 2003,30-15 29 STREET,QUEENS,NY,11102,THEA PALLOS,30,C,B,D,D,.,D,C,C,,,,,,,,
30Q235,Academy for New Americans,DOE,Junior High-Intermediate-Middle,"06,07,08",Jul 1 1999,30-14 30 STREET,QUEENS,NY,11102,Betty Cartagena,30,C,C,B,B,.,C,B,C,,,,,,,,
30Q258,Energy Tech High School,DOE,High school,"09,SE",Jul 1 2013,36-41 28 STREET,QUEENS,NY,11106,HOPE BARTER,30,B,B,C,B,.,C,D,C,,,,,,,,
30Q280,P.S. 280,DOE,Elementary,"0K,01,02,03,SE",Jul 1 2010,34-20 94TH STREET,QUEENS,NY,11372,LISA HIDALGO,30,B,B,B,A,.,A,C,B,,,,,,,,
30Q286,"Young Women's Leadership School, Astoria",DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 2006,23-15 NEWTOWN AVENUE,QUEENS,NY,11102,LISA LAURITZEN,30,C,B,C,B,.,C,A,D,,,,,,,,
30Q291,Hunters Point Community Middle School,DOE,Junior High-Intermediate-Middle,"06,SE",Jul 1 2013,1-50 51ST AVENUE,QUEENS,NY,11101,SARAH GOODMAN,30,C,C,B,B,.,B,B,B,,,,,,,,
30Q300,The 30th Avenue School (G&T Citywide),DOE,K-8,"0K,01,02,03,04,05,06,07,08",Jul 1 2014,28-37 29 STREET,QUEENS,NY,11102,,30,,,,,.,,.,D,,,,,,,,
30Q301,Academy for Careers in Television and Film,DOE,High school,"09,10,11,12,SE",Jul 1 2008,1-50 51ST AVENUE,QUEENS,NY,11101,Edgar Rodriguez,30,C,C,B,C,.,C,B,C,,,,,,,,
30Q329,East Elmhurst Community School,DOE,Elementary,"0K,SE",Jul 1 2013,26-25 97TH STREET,QUEENS,NY,11369,RACHEL STAROBA-HALLENB,30,B,B,B,C,C,B,A,A,,,,,,,,
30Q445,William Cullen Bryant High School,DOE,High school,"09,10,11,12,SE",Jul 1 1939,48-10 31 AVENUE,QUEENS,NY,11103,Namita Dwarka,30,B,B,B,C,.,B,B,C,,,,,,,,
30Q450,Long Island City High School,DOE,High school,"09,10,11,12,SE",Jun 5 1996,14-30 BROADWAY,QUEENS,NY,11106,Vivian Selenikas,30,D,F,B,B,.,C,C,C,,,,,,,,
30Q501,Frank Sinatra School of the Arts High School,DOE,High school,"09,10,11,12,SE",Jul 1 2000,35-12 35TH AVENUE,QUEENS,NY,11106,DONNA FINN,30,C,C,C,B,B,C,B,A,,,,,,,,
30Q502,Information Technology High School,DOE,High school,"09,10,11,12,SE",Jul 1 2002,21-16 44TH ROAD,QUEENS,NY,11101,JOSEPH REED,30,A,A,B,A,C,A,B,A,,,,,,,,
30Q555,Newcomers High School,DOE,High school,"09,10,11,12",Jun 5 1996,28-01 41 AVENUE,QUEENS,NY,11101,ORLANDO SARMIENTO,30,C,B,C,C,.,C,D,B,,,,,,,,
30Q575,Academy of American Studies,DOE,High school,"09,10,11,12,SE",Apr 18 1996,28-04 41 AVENUE,LONG ISLAND CITY,NY,11101,William Bassell,30,D,D,C,C,.,B,C,C,,,,,,,,
30Q580,Baccalaureate School for Global Education,DOE,Secondary School,"07,08,09,10,11,12,SE",Jul 1 2001,34-12 36 AVENUE,QUEENS,NY,11106,KELLY JOAN JOHNSON,30,C,C,B,B,D,C,B,A,,,,,,,,
31R001,P.S. 001 Tottenville,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1896,58 SUMMIT STREET,STATEN ISLAND,NY,10307,Grace Silberstein,31,B,B,A,A,.,B,A,C,,,,,,,,
31R002,I.S. R002 George L. Egbert,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1963,333 MIDLAND AVENUE,STATEN ISLAND,NY,10306,ADRIENNE STALLONE,31,A,A,B,A,B,A,C,B,,,,,,,,
31R003,P.S. 003 The Margaret Gioiosa School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1959,80 SOUTH GOFF AVENUE,STATEN ISLAND,NY,10309,JUDITH WILSON,31,B,B,B,C,.,C,A,B,,,,,,,,
31R004,P.S. 004 Maurice Wollin,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1984,200 NEDRA LANE,STATEN ISLAND,NY,10312,Mr. Marc A. Harris,31,.,.,.,.,.,,,,,,,,,,,
31R005,P.S. 005 Huguenot,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1930,348 DEISIUS STREET,STATEN ISLAND,NY,10312,Lisa Arcuri,31,C,C,C,A,.,C,.,.,,,,,,,,
31R006,P.S. 6 Corporal Allan F. Kivlehan School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 2000,555 PAGE AVENUE,STATEN ISLAND,NY,10307,Cynthia Difolco,31,C,C,B,B,.,,.,.,,,,,,,,
31R007,I.S. 007 Elias Bernstein,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1965,1270 HUGUENOT AVENUE,STATEN ISLAND,NY,10312,NORA DE ROSA,31,F,D,D,C,.,,.,.,,,,,,,,
31R008,P.S. 8 Shirlee Solomon,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1917,112 LINDENWOOD ROAD,STATEN ISLAND,NY,10308,LISA ESPOSITO,31,C,B,B,D,A,C,C,C,,,,,,,,
31R009,Naples Street Elementary School,DOE,Elementary,"PK,0K,SE",Jul 1 2013,1055 TARGEE STREET,STATEN ISLAND,NY,10304,DEANNA MARCO,31,.,.,.,.,.,D,D,D,,,,,,,,
31R010,Fort Hill Collaborative Elementary School,DOE,Elementary,"0K,01,02,03,04,05",Jul 1 2014,80 MONROE AVENUE,STATEN ISLAND,NY,10301,,31,.,.,.,.,.,D,C,D,,,,,,,,
31R011,P.S. 11 Thomas Dongan School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1921,50 JEFFERSON STREET,STATEN ISLAND,NY,10304,ERICA MATTERA,31,B,C,B,B,B,B,B,C,,,,,,,,
31R013,P.S. 013 M. L. Lindemeyer,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1981,191 VERMONT AVENUE,STATEN ISLAND,NY,10305,PAUL MARTUCCIO,31,D,D,C,B,.,B,B,A,,,,,,,,
31R014,P.S. 014 Cornelius Vanderbilt,DOE,Elementary,"04,05,SE",Jul 1 1950,100 TOMPKINS AVENUE,STATEN ISLAND,NY,10304,NANCY HARGETT,31,B,B,B,B,.,B,A,B,,,,,,,,
31R016,P.S. 016 John J. Driscoll,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1966,80 MONROE AVENUE,STATEN ISLAND,NY,10301,VINCENZA GALLASSIO,31,B,B,A,A,.,A,A,B,,,,,,,,
31R018,P.S. 018 John G. Whittier,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1964,221 BROADWAY,STATEN ISLAND,NY,10310,Robert Rodriguez,31,B,B,C,B,.,C,A,C,,,,,,,,
31R019,P.S. 019 The Curtis School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1930,780 POST AVENUE,STATEN ISLAND,NY,10310,MARY PETRONE,31,A,A,A,B,.,A,A,A,,,,,,,,
31R020,P.S. 020 Port Richmond,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1898,161 PARK AVENUE,STATEN ISLAND,NY,10302,MARIE MUNOZ,31,B,B,B,C,.,C,B,C,,,,,,,,
31R021,P.S. 21 Margaret Emery-Elm Park,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1906,168 HOOKER PLACE,STATEN ISLAND,NY,10303,GINA MORENO,31,B,A,B,C,.,B,B,A,,,,,,,,
31R022,P.S. 022 Graniteville,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1914,1860 FOREST AVENUE,STATEN ISLAND,NY,10303,MELISSA LAMB DONATH,31,A,A,B,B,.,A,B,B,,,,,,,,
31R023,P.S. 023 Richmondtown,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1964,30 NATICK STREET,STATEN ISLAND,NY,10306,Paul Proscia,31,C,C,C,B,.,C,B,C,,,,,,,,
31R024,I.S. 024 Myra S. Barnes,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1968,225 CLEVELAND AVENUE,STATEN ISLAND,NY,10308,Lenny Santamaria,31,A,A,A,C,.,C,C,C,,,,,,,,
31R026,P.S. 026 The Carteret School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1880,4108 VICTORY BOULEVARD,STATEN ISLAND,NY,10314,Laura Kump,31,B,B,B,A,.,A,B,A,,,,,,,,
31R027,I.S. 027 Anning S. Prall,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1963,11 CLOVE LAKE PLACE,STATEN ISLAND,NY,10310,Tracey Kornish,31,C,B,D,C,.,B,C,C,,,,,,,,
31R028,The Eagle Academy for Young Men of Staten Island,DOE,Junior High-Intermediate-Middle,"06,07,08",Jul 1 2014,101 WARREN STREET,STATEN ISLAND,NY,10304,,31,A,A,B,C,.,A,C,B,,,,,,,,
31R029,P.S. 029 Bardwell,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1922,1581 VICTORY BOULEVARD,STATEN ISLAND,NY,10314,Mrs. Linda Manfredi,31,A,A,A,B,.,A,A,A,,,,,,,,
31R030,P.S. 030 Westerleigh,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1904,200 WARDWELL AVENUE,STATEN ISLAND,NY,10314,Alan Ihne,31,C,C,B,B,.,A,B,C,,,,,,,,
31R031,P.S. 031 William T. Davis,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1965,55 LAYTON AVENUE,STATEN ISLAND,NY,10301,PATRICIA COVINGTON,31,C,B,B,D,.,C,B,B,,,,,,,,
31R032,P.S. 032 The Gifford School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1968,32 ELVERTON AVENUE,STATEN ISLAND,NY,10308,Nancy Spataro,31,A,A,A,A,.,A,A,A,,,,,,,,
31R034,I.S. 034 Tottenville,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1936,528 ACADEMY AVENUE,STATEN ISLAND,NY,10307,JOHN BOYLE,31,B,B,B,B,.,B,B,B,,,,,,,,
31R035,P.S. 35 The Clove Valley School,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1953,60 FOOTE AVENUE,STATEN ISLAND,NY,10301,MELISSA GAROFALO,31,C,C,C,C,.,B,D,B,,,,,,,,
31R036,P.S. 036 J. C. Drumgoole,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1974,255 IONIA AVENUE,STATEN ISLAND,NY,10312,BARBARA BELLAFATTO,31,C,D,B,A,.,A,A,B,,,,,,,,
31R038,P.S. 038 George Cromwell,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1956,421 LINCOLN AVENUE,STATEN ISLAND,NY,10306,EVERLIDYS ROBLES,31,A,A,A,C,.,A,A,B,,,,,,,,
31R039,P.S. 39 Francis J. Murphy Jr.,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1925,71 SAND LANE,STATEN ISLAND,NY,10305,Tracey Wright,31,C,B,C,D,.,C,D,C,,,,,,,,
31R041,P.S. 041 New Dorp,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1926,216 CLAWSON STREET,STATEN ISLAND,NY,10306,ELISE FELDMAN,31,A,B,B,B,.,A,A,A,,,,,,,,
31R042,P.S. 042 Eltingville,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1968,380 GENESEE AVENUE,STATEN ISLAND,NY,10312,Brian Sharkey,31,B,C,B,A,.,A,B,B,,,,,,,,
31R044,P.S. 044 Thomas C. Brown,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1927,80 MAPLE PARKWAY,STATEN ISLAND,NY,10303,JOSEPH MILLER,31,C,B,B,C,.,C,B,C,,,,,,,,
31R045,P.S. 045 John Tyler,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1927,58 LAWRENCE AVENUE,STATEN ISLAND,NY,10310,Christine Chavez,31,B,B,A,C,.,B,C,A,,,,,,,,
31R046,P.S. 046 Albert V. Maniscalco,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1930,41 REID AVENUE,STATEN ISLAND,NY,10305,ANDREA MAFFEO,31,B,B,B,B,.,A,A,B,,,,,,,,
31R047,CSI High School for International Studies,DOE,High school,"09,10,11,12,SE",Jul 1 2005,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,Joseph Canale,31,B,A,A,C,.,A,B,A,,,,,,,,
31R048,P.S. 048 William C. Wilcox,DOE,Elementary,"PK,0K,01,02,03,04,05,06,SE",Jul 1 1931,1050 Targee Street,Staten Island,NY,10304,JACQUELINE MAMMOLITO,31,A,B,A,B,.,B,A,A,,,,,,,,
31R049,I.S. 49 Berta A. Dreyfus,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1962,101 WARREN STREET,STATEN ISLAND,NY,10304,LINDA HILL,31,A,B,A,A,.,A,A,A,,,,,,,,
31R050,P.S. 050 Frank Hankinson,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1957,200 ADELAIDE AVENUE,STATEN ISLAND,NY,10306,Joseph Santello,31,A,A,A,C,.,B,B,A,,,,,,,,
31R051,I.S. 051 Edwin Markham,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1960,20 HOUSTON STREET,STATEN ISLAND,NY,10302,Nicholas Mele,31,D,D,C,A,.,C,C,A,,,,,,,,
31R052,P.S. 052 John C. Thompson,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1965,450 BUEL AVENUE,STATEN ISLAND,NY,10305,Jane Mccord,31,A,A,D,A,.,A,A,A,,,,,,,,
31R053,P.S. 053 Bay Terrace,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1966,330 DURANT AVENUE,STATEN ISLAND,NY,10308,ANNETTE ESPOSITO,31,B,C,B,A,.,C,B,A,,,,,,,,
31R054,P.S. 054 Charles W. Leng,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1970,1060 WILLOWBROOK ROAD,STATEN ISLAND,NY,10314,Karen Catanzarolarosa,31,A,A,A,A,C,,,,,,,,,,,
31R055,P.S. 055 Henry M. Boehm,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1965,54 OSBORNE STREET,STATEN ISLAND,NY,10312,Sharon Fishman,31,A,A,A,A,A,A,,,,,,,,,,
31R056,P.S. 56 The Louis Desario School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1998,250 KRAMER AVENUE,STATEN ISLAND,NY,10309,DEAN SCALI,31,B,B,C,C,B,C,C,C,,,,,,,,
31R057,P.S. 057 Hubert H. Humphrey,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1976,140 PALMA DRIVE,STATEN ISLAND,NY,10304,SANDRA HARRELL,31,D,C,C,C,C,C,C,C,,,,,,,,
31R058,Space Shuttle Columbia School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 2003,77 MARSH AVENUE,STATEN ISLAND,NY,10314,Michael La Morte,31,B,B,B,D,A,A,B,A,,,,,,,,
31R059,The Harbor View School,DOE,Elementary,"PK,0K,SE",Jul 1 2013,300 Richmond Terrace,Staten Island,NY,10301,CAROL MONGIELLO,31,C,C,C,B,B,C,B,A,,,,,,,,
31R060,P.S. 060 Alice Austen,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1974,55 MERRILL AVENUE,STATEN ISLAND,NY,10314,Donna Bonanno,31,A,B,A,C,A,A,A,A,,,,,,,,
31R061,I.S. 061 William A Morris,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1971,445 CASTLETON AVENUE,STATEN ISLAND,NY,10301,Susan Tronolone,31,A,A,A,B,A,A,B,A,,,,,,,,
31R063,Marsh Avenue School for Expeditionary Learning,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2008,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,Cara De Angelo,31,A,B,A,B,.,B,B,B,,,,,,,,
31R064,Gaynor McCown Expeditionary Learning School,DOE,High school,"09,10,11,12,SE",Jul 1 2008,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,TRACI FREY,31,A,A,B,B,A,A,B,A,,,,,,,,
31R065,P.S. 65 The Academy of Innovative Learning,DOE,Early Childhood,"PK,0K,01,02,03,04,05,SE",Jul 1 2008,98 GRANT STREET,STATEN ISLAND,NY,10301,SOPHIE SCAMARDELLA,31,B,C,A,B,.,B,B,B,,,,,,,,
31R069,P.S. 069 Daniel D. Tompkins,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1976,144 KEATING PLACE,STATEN ISLAND,NY,10314,DOREEN MURPHY,31,C,C,C,D,.,C,C,C,,,,,,,,
31R072,I.S. 072 Rocco Laurie,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1976,33 FERNDALE AVENUE,STATEN ISLAND,NY,10314,PETER MACELLARI,31,C,C,B,C,.,C,C,C,,,,,,,,
31R074,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,DOE,Elementary,"PK,0K,01,02,03,04,SE",Jul 1 2010,211 DANIEL LOW TERRACE,STATEN ISLAND,NY,10301,Nicole Reidchristopher,31,B,C,B,A,.,B,C,C,,,,,,,,
31R075,I.S. 075 Frank D. Paulo,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1985,455 HUGUENOT AVENUE,STATEN ISLAND,NY,10312,KENNETH ZAPATA,31,C,C,B,A,.,C,C,C,,,,,,,,
31R078,PS 78,DOE,Elementary,"PK,0K,01,02,03,SE",Jul 1 2012,100 TOMPKINS AVENUE,STATEN ISLAND,NY,10304,LOUIS BRUSCHI,31,F,D,D,C,.,C,C,C,,,,,,,,
31R080,The Michael J. Petrides School,DOE,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",Sep 20 1995,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,JOANNE BUCKHEIT,31,B,C,A,B,.,A,B,B,,,,,,,,
31R440,New Dorp High School,DOE,High school,"09,10,11,12",Jun 5 1996,465 NEW DORP LANE,STATEN ISLAND,NY,10306,Ms. Deirdre DeAngelis,31,A,C,A,A,.,A,A,A,,,,,,,,
31R445,Port Richmond High School,DOE,High school,"09,10,11,12,SE",Jul 1 1927,85 ST JOSEPHS AVENUE,STATEN ISLAND,NY,10302,Timothy M. Gannon,31,A,A,C,C,.,D,C,B,,,,,,,,
31R450,Curtis High School,DOE,High school,"09,10,11,12,SE",Jul 1 1903,105 HAMILTON AVENUE,STATEN ISLAND,NY,10301,AURELIA CURTIS,31,B,B,B,B,.,A,B,C,,,,,,,,
31R455,Tottenville High School,DOE,High school,"09,10,11,12,SE",Jul 1 1972,100 LUTEN AVENUE,STATEN ISLAND,NY,10312,William Dugan,31,,,,,.,,D,C,,,,,,,,
31R460,Susan E. Wagner High School,DOE,High school,"09,10,11,12,SE",Jul 1 1968,1200 MANOR ROAD,STATEN ISLAND,NY,10314,Mr. Gary M. Giordano,31,C,C,C,C,.,C,C,C,,,,,,,,
